svm_linear,0.5900012442345643,0.59
svm_polynomial,0.7116627603488487,0.67
svm_rbf,0.9983333043976458,0.9433333333333334
logistic,0.5675321041453266,0.5666666666666667
knn,1.0,0.9366666666666666
decision_tree,0.9983402489626556,0.9833333333333333
random_forest,0.9966596642302818,0.95
