2.899999999999999,5.3,2.3000000000000003
1.0999999999999983,5.8999999999999995,3.5000000000000004
6.499999999999997,4.099999999999998,5.8999999999999995
2.899999999999996,1.0999999999999979,7.099999999999999
2.8999999999999955,2.8999999999999977,8.299999999999999
3.4999999999999947,0.49999999999999734,9.499999999999998
4.099999999999994,5.299999999999996,11.299999999999997
2.899999999999994,1.099999999999996,11.899999999999997
2.8999999999999932,-0.7000000000000046,13.099999999999996
3.4999999999999933,4.099999999999994,14.899999999999995
2.2999999999999927,-0.10000000000000586,15.499999999999995
2.899999999999992,4.699999999999992,17.299999999999997
1.6999999999999913,0.499999999999992,17.9
1.0999999999999912,4.699999999999991,19.1
-0.10000000000000941,0.4999999999999911,19.700000000000003
-0.10000000000000997,4.099999999999991,20.300000000000004
0.49999999999998845,1.6999999999999904,21.500000000000007
0.4999999999999879,3.4999999999999902,22.70000000000001
1.0999999999999863,1.0999999999999899,23.900000000000013
1.0999999999999859,2.899999999999989,25.100000000000016
-3.1000000000000143,-1.3000000000000114,24.500000000000014
-3.1000000000000143,-1.3000000000000114,24.500000000000014
